MSHA ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
4601968,2013,Blacksville No 2,West Virginia (Northern),Monongalia,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consolidation Coal Company,"P.O. Box 132, Blacksville, WV 26521",United Mine Workers of America,Appalachia Northern,3139164,470,932334,14.9594670804
4604387,2013,Prime No. 1 Mine,West Virginia (Northern),Monongalia,Active,Underground,Operating Subsidiary,Mine only,Dana Mining Company Llc,"308 Dents Run Road, Morgantown, WV 26501", ,Appalachia Northern,1223827,186,437444,14.0174933922
4605589,2013,Crawdad No 1 Mine,West Virginia (Northern),Monongalia,Active,Underground,Operating Subsidiary,Mine only,Red Bone Mining Company,"27 Pinnacle Lane, Morgantown, WV 26508", ,Appalachia Northern,349247,47,99804,12.7635346872
4607355,2013,Bucy Job,West Virginia (Northern),Monongalia,Active,Surface,Independent Producer Operator,Mine only,Shafer Brothers Construction I,"668 Lower Hildebrand Rd, Morgantown, WV 26501", ,Appalachia Northern,95428,10,13184,11.4661273154
4609408,2013,Laurita Surface Mine,West Virginia (Northern),Monongalia,Active,Surface,Independent Producer Operator,Mine only,Scjl Co-Leasing Corp. Inc.,"8 Hunter Zane Rd, Fairmont, WV 26554", ,Appalachia Northern,25022,3,3540,10.1275107169
4606870,2013,No 1 Surface,West Virginia (Southern),Nicholas,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Alex Energy Inc,"P.O. Box 857, Summersville, WV 26651", ,Appalachia Central,176866,62,133295,12.0831476627
4607334,2013,Meadow Creek Minerals Mine,West Virginia (Southern),Nicholas,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Meadow Creek Minerals, Llc","P.O. Box 2268, Beckley, WV 25802", ,Appalachia Central,3460,3,3370,8.14902386805
4608365,2013,Grassy Creek No 1,West Virginia (Southern),Nicholas,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,White Buck Coal Company,"P.O. Box 180, Leivasy, WV 26676", ,Appalachia Central,255263,98,232190,12.4500496652
4608675,2013,Crooked Run Surface Mine,West Virginia (Southern),Nicholas,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Atlantic Leaseco, Llc","702 Professional Park Dr  Suit, Summersville, WV 26651", ,Appalachia Central,19299,2,5222,9.86780856008
4608787,2013,Jerry Fork Eagle,West Virginia (Southern),Nicholas,Active,Underground,Operating Subsidiary,Mine only,Alex Energy Inc,"P.O. Box 857, Summersville, WV 26651", ,Appalachia Central,430719,113,258869,12.9732111843
4609266,2013,Hominy Creek Mine,West Virginia (Southern),Nicholas,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,White Buck Coal Company,"P.O. Box 150, Leivasy, WV 26676", ,Appalachia Central,230332,59,131501,12.3472770254
4609420,2013,Ike Fork 5 Block Deep Mine,West Virginia (Southern),Nicholas,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Little Eagle Coal Company, L.L","P.O. Box 134, Bickmore, WV 25019", ,Appalachia Central,4358,3,2104,8.3797685155
4609440,2013,Rock Camp Surface No. 1,West Virginia (Southern),Nicholas,Active,Surface,Independent Producer Operator,Mine only,Spring Creek Energy,"800 Main Street, Summersville, WV 26651", ,Appalachia Central,27716,11,13154,10.2297651427
4608864,2013,Tunnel Ridge Mine,West Virginia (Northern),Ohio,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Tunnel Ridge, Llc","2596 Battle Run Road, Triadelphia, WV 26059", ,Appalachia Northern,3694046,423,874542,15.1222328923
4605252,2013,Beckley Pocahontas Mine,West Virginia (Southern),Raleigh,Active,Underground,Independent Producer Operator,Mine only,Icg Beckley Llc,"P.O. Box 49, Eccles, WV 25836", ,Appalachia Central,1122921,290,625505,13.931443884
4607191,2013,Josephine No 2 Mine,West Virginia (Southern),Raleigh,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Pocahontas Coal Company Llc,"109 Appalachian Drive, Beckley, WV 25801", ,Appalachia Central,169346,62,149195,12.0396992382
4608266,2013,Josephine No 3 Mine,West Virginia (Southern),Raleigh,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Pocahontas Coal Company Llc,"109 Appalachian Drive, Beckley, WV 25801", ,Appalachia Central,190498,61,176871,12.1573969748
4608315,2013,Brushy Eagle,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Marfork Coal Company Inc,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,479285,148,337244,13.080050689
4608551,2013,Marsh Fork Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Marfork Coal Company Inc,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,215733,75,166033,12.2817968109
4608716,2013,Tams No.1 Surface Mine,West Virginia (Southern),Raleigh,Active,Surface,Independent Producer Operator,Mine only,"Tams Management, Inc","5957 Windswept Blvd, Wise, VA 24293", ,Appalachia Central,290422,60,133141,12.5790903166
4608758,2013,Eagle #1,West Virginia (Southern),Raleigh,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Rhino Eastern Llc,"P.O. Box 260, Bolt, WV 25817", ,Appalachia Central,80424,28,82998,11.2950679181
4608829,2013,Beckley Crystal,West Virginia (Southern),Raleigh,Active,Underground,Contractor,Mine only,Baylor Mining Inc,"P.O. Box 577, Mabscott, WV 25871", ,Appalachia Central,194242,47,111430,12.1768600833
4608878,2013,Affinity Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Pocahontas Coal Company Llc,"P.O. Box 267, Midway, WV 25878", ,Appalachia Central,599503,202,440147,13.3038562576
4608977,2013,Edwight Surface Mine,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Mine only,Alex Energy Inc,"8641 Coal River Road, Naoma, WV 25140", ,Appalachia Central,1018102,137,346837,13.8334506675
4609026,2013,Ewing Fork No. 1 Surface Mine,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Mine only,Pioneer Fuel Corporation,"4101 Slate Drive, Scarbro, WV 25917", ,Appalachia Central,857168,87,224365,13.661389211
4609048,2013,Slip Ridge Cedar Grove Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,"Marfork Coal Company, Inc.","P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,549510,119,282931,13.216782251
4609091,2013,Horse Creek Eagle,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Marfork Coal Company,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,424861,106,233970,12.9595173356
4609092,2013,Allen Powellton Mine,West Virginia (Southern),Raleigh,Active,Underground,Operating Subsidiary,Mine only,Marfork Coal Company,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,337922,54,123691,12.7305703786
4609096,2013,Pocahontas Highwall Mines,West Virginia (Southern),Raleigh,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,"Pocahontas Coal Company, Llc","109 Appalachian Drive, Beckley, WV 25801", ,Appalachia Central,335298,39,145436,12.7227749676
4609176,2013,Beetree Surface Mine,West Virginia (Southern),Raleigh,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Marfork Coal Company,"P.O. Box 457, Whitesville, WV 25209", ,Appalachia Central,10550,5,10856,9.2638811389
4609409,2013,Shm 12-66,West Virginia (Southern),Raleigh,Active,Surface,Operating Subsidiary,Mine only,Pioneer Fuel Corporation,"4101 Slate Dr., Scarbro, WV 25917", ,Appalachia Central,213306,15,36594,12.2704830335
4609007,2013,Beacon Knob Highwall Miner,West Virginia (Northern),Taylor,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Keystone Coal Reserves, Llc","2005 Webster Rd, Summersville, WV 26651", ,Appalachia Northern,17189,4,1829,9.75202492333
4609192,2013,Leer Mine,West Virginia (Northern),Taylor,Active,Underground,Operating Subsidiary,Mine only,Aci Tygart Valley,"2708 Cranberry Square, Morgantown, WV 26508", ,Appalachia Northern,569488,386,790481,13.2524929905
4609407,2013,Rager Surface Mine,West Virginia (Northern),Taylor,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Rebekah Coal Company, Inc.","P.O. Box 111, Independence, WV 26374", ,Appalachia Northern,494,3,680,6.20253551719
3609383,2013,3119,West Virginia (Northern),Tucker,Temporarily closed,Surface,Independent Producer Operator,Mine only,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249", ,Appalachia Northern,7482,3,1440,8.92025541491
4609028,2013,Mountain View Mine,West Virginia (Northern),Tucker,Active,Underground,Operating Subsidiary,Mine only,"Mettiki Coal Wv, Llc","293 Table Rock Road, Oakland, MD 21550", ,Appalachia Northern,2328708,235,473631,14.6608241653
4609380,2013,Beacon Knob Mine,West Virginia (Northern),Tucker,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Keystone Coal Reserves, Llc","116 Springer Lane, Somerset, PA 15501", ,Appalachia Northern,15537,10,7913,9.65097955509
4608194,2013,Pleasant Hill Mine,West Virginia (Northern),Upshur,Active,Underground,Independent Producer Operator,Mine only,Carter Roag Coal Company,"1023 Lanham Cemetary Road, Tallmansville, WV 26237", ,Appalachia Northern,555882,134,273518,13.2283113205
4609000,2013,Lane Ridge Surface Mine,West Virginia (Northern),Upshur,Active,Surface,Independent Producer Operator,Mine only,Nesco Inc,"Rt. 7, Box 543, Fairmont, WV 26554", ,Appalachia Northern,53374,8,20229,10.885079015
4605121,2013,Camp Creek Mine,West Virginia (Southern),Wayne,Active,Underground,Operating Subsidiary,Mine only,Rockspring Development Inc,"P.O. Box 390, East Lynn, WV 25512", ,Appalachia Central,2480128,417,957580,14.7238207297
4608704,2013,Copley Trace Surface Mine,West Virginia (Southern),Wayne,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Argus Energy Wv Llc,"P.O. Box 200, Dunlow, WV 25511", ,Appalachia Central,24422,23,52334,10.1032396444
4608772,2013,Deep Mine No 7,West Virginia (Southern),Wayne,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Argus Energy Wv Llc,"P.O. Box 190, Lovely, KY 41231", ,Appalachia Central,369940,56,137836,12.8210961093
4608994,2013,Deep Mine No 8,West Virginia (Southern),Wayne,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Argus Energy Wv Llc,"P.O. Box 190, Lovely, KY 41231", ,Appalachia Central,317563,63,156893,12.6684315028
4609428,2013,No. 10,West Virginia (Southern),Wayne,Temporarily closed,Underground,Independent Producer Operator,Mine only,Argus Energy Wv Llc,"P.O. Box 190, Lovely, KY 41231", ,Appalachia Central,116383,33,39811,11.6646417555
4609470,2013,No. 11,West Virginia (Southern),Wayne,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Argus Energy Wv, Llc","P.O. Box 190, Lovely, KY 41231", ,Appalachia Central,52860,28,30342,10.8754021882
4608885,2013,Poplar Ridge No 1 Deep Mine,West Virginia (Northern),Webster,Active,Underground,Operating Subsidiary,Mine only,Brooks Run Mining Company Llc,"25 Little Birch Road, Sutton, WV 26601", ,Appalachia Northern,651273,82,178520,13.3866841881
4609036,2013,Seven Pines,West Virginia (Northern),Webster,Active,Surface,Operating Subsidiary,Mine only,Brooks Run Mining Company Llc,"25 Little Birch Road, Sutton, WV 26601", ,Appalachia Northern,1010154,89,221621,13.8256133524
4609133,2013,Cove Mountain Deep Mine,West Virginia (Northern),Webster,Active,Underground,Operating Subsidiary,Mine only,Brooks Run Mining Company Llc,"25 Little Birch Road, Sutton, WV 26601", ,Appalachia Northern,401471,51,110555,12.9028905806
4609353,2013,Jackson Bridge 1,West Virginia (Northern),Webster,Active,Underground,Independent Producer Operator,Mine only,Brooks Run Mining Company Llc,"25 Little Birch Road, Sutton, WV 26601", ,Appalachia Northern,247246,52,118951,12.4181390714
4601544,2013,Road Fork #51 Mine,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,Spartan Mining Company,"208 Business Street, Beckley, WV 25801", ,Appalachia Central,376452,131,280289,12.8385458281
4601816,2013,Pinnacle Mine,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,Pinnacle Mining Company Llc,"P.O. Box 338, Pineville, WV 24874",UNIT,Appalachia Central,2807071,493,1190318,14.8476521489
4606263,2013,Wyoming No 2,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,"Brooks Run South Mining, Llc","P.O. Box 530, Pineville, WV 24874", ,Appalachia Central,206753,83,189102,12.2392801231
4608959,2013,No 4 Mine,West Virginia (Southern),Wyoming,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Chief Mining, Inc.","P.O. Box 446, Glen Daniel, WV 25844", ,Appalachia Central,35769,28,16072,10.4848368755
4609020,2013,No 65,West Virginia (Southern),Wyoming,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Double Bonus Coal Company,"100 Cranberry Creek Drive, Beckley, WV 25801",United Mine Workers of America,Appalachia Central,218645,76,128942,12.295204689
4609062,2013,Coal Mountain No 1 Surface,West Virginia (Southern),Wyoming,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Dynamic Energy Inc,"100 Cranberry Creek Drive, Beckley, WV 25801",United Mine Workers of America,Appalachia Central,1186374,122,243833,13.9864121545
4609213,2013,No. 3,West Virginia (Southern),Wyoming,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Chief Mining, Inc.","P.O. Box 577, Mabscott, WV 25871", ,Appalachia Central,44180,24,40726,10.696027477
4609227,2013,Double Camp No. 1,West Virginia (Southern),Wyoming,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Frontier Coal Company, Inc.","100 Cranberry Creek Drive, Beckley, WV 25801", ,Appalachia Central,271,3,5895,5.60211882088
4609287,2013,Kepler Sewell Mine,West Virginia (Southern),Wyoming,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Baylor Mining, Inc.","208 Business Street, Beckley, WV 25801", ,Appalachia Central,51379,19,30479,10.8469848076
4609301,2013,Still Run No 3,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,"Brooks Run South Mining, Llc","208 Business Street, Beckley, WV 25801", ,Appalachia Central,216740,78,157390,12.2864537575
4609319,2013,Lower War Eagle,West Virginia (Southern),Wyoming,Active,Underground,Operating Subsidiary,Mine only,"Cliffs Logan County Coal, Llc","P.O. Box 446, Man, WV 25635", ,Appalachia Central,632066,157,388142,13.3567490981
4609363,2013,Rolling S Augering Mine No. 1,West Virginia (Southern),Wyoming,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Rolling S Augering, Llc","476 Ragland Road, Beckley, WV 25801", ,Appalachia Central,17300,8,7777,9.75846178049
4609427,2013,Eagle 3,West Virginia (Southern),Wyoming,Active,Underground,Independent Producer Operator,Mine only,Rhino Eastern Llc,"P.O. Box 260, Bolt, WV 25817", ,Appalachia Central,124255,32,75496,11.7300911846
4800083,2013,Wyodak Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine only,Wyodak Resources Development C,"3338 Garner Lake Rd, Gillette, WY 82716", ,Powder River Basin,4285445,65,118604,15.2707349553
4800732,2013,Belle Ayr Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Alpha Coal West, Inc.","P.O. Box 3040, Gillette, WY 82717", ,Powder River Basin,18258922,301,660242,16.7201643952
4800977,2013,Black Thunder,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Thunder Basin Coal Company Llc,"P.O. Box 406, Wright, WY 82732", ,Powder River Basin,100687876,1585,3206295,18.4275359532
4800992,2013,Cordero Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine only,Cordero Mining Llc,"P.O. Box 1449, Gillette, WY 82717", ,Powder River Basin,36670450,654,1369602,17.4174818116
4800993,2013,Rawhide Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Peabody Caballo Mining, Llc","P.O. Box 3042, Gillette, WY 82717", ,Powder River Basin,14246329,210,419332,16.4720098175
4801034,2013,Caballo Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Peabody Caballo Mining, Llc","2298 Bishop Rd/Caller Box 3041, Gillette, WY 82717", ,Powder River Basin,8979111,190,327438,16.0104114376
4801078,2013,Eagle Butte Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Alpha Coal West, Inc.","P.O. Box 3040, Gillette, WY 82717", ,Powder River Basin,19904433,255,555161,16.8064530287
4801200,2013,Buckskin Mine,Wyoming,Campbell,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Kiewit Mining Group Inc.,"P.O. Box 3027, Gillette, WY 82717", ,Powder River Basin,15023906,343,690700,16.5251532238
4801215,2013,Coal Creek Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Thunder Basin Coal Company Llc,"P.O. Box 406, Wright, WY 82732", ,Powder River Basin,8522265,149,320712,15.9581927085
4801353,2013,North Antelope Rochelle Mine,Wyoming,Campbell,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Powder River Mining Ll,"Caller Box 3035, Gillette, WY 82717", ,Powder River Basin,111005549,1349,2811138,18.525090749
